timestamp,cloud_cover,temp_c
2026-07-12 13:00:00,0.2372,31.579
2026-07-12 13:15:00,0.4506,31.934
2026-07-12 13:30:00,0.4574,31.445
2026-07-12 13:45:00,0.5452,31.069
2026-07-12 14:00:00,0.3739,30.993
2026-07-12 14:15:00,0.4615,31.199
2026-07-12 14:30:00,0.381,31.091
2026-07-12 14:45:00,0.2928,31.043
2026-07-12 15:00:00,0.6277,30.927
2026-07-12 15:15:00,0.4462,31.935
2026-07-12 15:30:00,0.5301,31.049
2026-07-12 15:45:00,0.1707,30.711
2026-07-12 16:00:00,0.3346,31.494
2026-07-12 16:15:00,0.476,31.059
2026-07-12 16:30:00,0.7745,30.719
2026-07-12 16:45:00,0.3268,30.341
2026-07-12 17:00:00,0.362,30.642
2026-07-12 17:15:00,0.4829,30.527
2026-07-12 17:30:00,0.273,30.061
2026-07-12 17:45:00,0.4613,30.42
2026-07-12 18:00:00,0.3082,29.854
2026-07-12 18:15:00,0.3342,29.75
2026-07-12 18:30:00,0.2969,29.318
2026-07-12 18:45:00,0.3299,28.823
2026-07-12 19:00:00,0.5604,28.561
2026-07-12 19:15:00,0.4094,28.362
2026-07-12 19:30:00,0.3062,27.297
2026-07-12 19:45:00,0.4703,28.147
2026-07-12 20:00:00,0.3999,28.056
2026-07-12 20:15:00,0.4022,27.367
2026-07-12 20:30:00,0.4036,27.874
2026-07-12 20:45:00,0.3603,27.736
2026-07-12 21:00:00,0.4005,27.678
2026-07-12 21:15:00,0.3798,26.632
2026-07-12 21:30:00,0.3859,27.042
2026-07-12 21:45:00,0.3743,26.433
2026-07-12 22:00:00,0.4765,25.824
2026-07-12 22:15:00,0.4932,25.831
2026-07-12 22:30:00,0.5137,26.159
2026-07-12 22:45:00,0.3264,25.515
2026-07-12 23:00:00,0.4039,25.548
2026-07-12 23:15:00,0.3587,25.1
2026-07-12 23:30:00,0.4224,24.899
2026-07-12 23:45:00,0.4988,24.853
2026-07-13 00:00:00,0.2371,27.772
2026-07-13 00:15:00,0.4981,27.5
2026-07-13 00:30:00,0.3547,27.942
2026-07-13 00:45:00,0.5864,27.269
2026-07-13 01:00:00,0.1259,27.314
2026-07-13 01:15:00,0.2854,27.327
2026-07-13 01:30:00,0.399,27.219
2026-07-13 01:45:00,0.0453,27.369
2026-07-13 02:00:00,0.2441,27.391
2026-07-13 02:15:00,0.2644,27.104
2026-07-13 02:30:00,0.3301,27.452
2026-07-13 02:45:00,0.3456,27.38
2026-07-13 03:00:00,0.0204,27.112
2026-07-13 03:15:00,0.2931,27.711
2026-07-13 03:30:00,0.287,27.616
2026-07-13 03:45:00,0.5838,28.09
2026-07-13 04:00:00,0.3913,28.036
2026-07-13 04:15:00,0.1566,28.038
2026-07-13 04:30:00,0.5107,27.975
2026-07-13 04:45:00,0.179,28.414
2026-07-13 05:00:00,0.2129,28.142
2026-07-13 05:15:00,0.2696,28.411
2026-07-13 05:30:00,0.4152,28.614
2026-07-13 05:45:00,0.2776,28.935
2026-07-13 06:00:00,0.1937,29.152
2026-07-13 06:15:00,0.4548,28.996
2026-07-13 06:30:00,0.0636,29.622
2026-07-13 06:45:00,0.2394,29.43
2026-07-13 07:00:00,0.3633,29.716
2026-07-13 07:15:00,0.0923,30.056
2026-07-13 07:30:00,0.2586,30.916
2026-07-13 07:45:00,0.4471,30.831
2026-07-13 08:00:00,0.2694,30.274
2026-07-13 08:15:00,0.5398,31.292
2026-07-13 08:30:00,0.3584,31.413
2026-07-13 08:45:00,0.3081,31.563
2026-07-13 09:00:00,0.2132,31.51
2026-07-13 09:15:00,0.3011,31.682
2026-07-13 09:30:00,0.318,32.349
2026-07-13 09:45:00,0.1656,31.913
2026-07-13 10:00:00,0.3319,32.725
2026-07-13 10:15:00,0.5108,32.515
2026-07-13 10:30:00,0.3323,32.25
2026-07-13 10:45:00,0.5334,32.63
2026-07-13 11:00:00,0.4769,33.064
2026-07-13 11:15:00,0.2831,33.323
2026-07-13 11:30:00,0.2826,33.642
2026-07-13 11:45:00,0.2931,33.739
2026-07-13 12:00:00,0.411,33.788
2026-07-13 12:15:00,0.106,33.717
2026-07-13 12:30:00,0.3072,33.999
2026-07-13 12:45:00,0.277,34.015
2026-07-13 13:00:00,0.1951,34.492
2026-07-13 13:15:00,0.4173,34.409
2026-07-13 13:30:00,0.2642,34.121
2026-07-13 13:45:00,0.2732,33.741
2026-07-13 14:00:00,0.1601,33.733
2026-07-13 14:15:00,0.3279,34.319
2026-07-13 14:30:00,0.2089,34.673
2026-07-13 14:45:00,0.3045,34.78
2026-07-13 15:00:00,0.2425,34.129
2026-07-13 15:15:00,0.313,33.823
2026-07-13 15:30:00,0.0,33.574
2026-07-13 15:45:00,0.2195,34.261
2026-07-13 16:00:00,0.4096,33.639
2026-07-13 16:15:00,0.2236,33.776
2026-07-13 16:30:00,0.2662,33.171
2026-07-13 16:45:00,0.3687,33.633
2026-07-13 17:00:00,0.0,32.963
2026-07-13 17:15:00,0.191,32.562
2026-07-13 17:30:00,0.5466,32.897
2026-07-13 17:45:00,0.179,33.084
2026-07-13 18:00:00,0.3926,33.187
2026-07-13 18:15:00,0.3633,32.327
2026-07-13 18:30:00,0.1149,32.064
2026-07-13 18:45:00,0.2882,31.617
2026-07-13 19:00:00,0.2552,31.551
2026-07-13 19:15:00,0.2534,31.83
2026-07-13 19:30:00,0.3198,31.737
2026-07-13 19:45:00,0.2024,31.042
2026-07-13 20:00:00,0.1974,30.865
2026-07-13 20:15:00,0.4311,30.985
2026-07-13 20:30:00,0.405,29.998
2026-07-13 20:45:00,0.3524,30.189
2026-07-13 21:00:00,0.2617,29.77
2026-07-13 21:15:00,0.2882,30.495
2026-07-13 21:30:00,0.291,29.653
2026-07-13 21:45:00,0.173,28.978
2026-07-13 22:00:00,0.3766,29.196
2026-07-13 22:15:00,0.5289,28.363
2026-07-13 22:30:00,0.3181,28.768
2026-07-13 22:45:00,0.2668,28.009
2026-07-13 23:00:00,0.3058,27.761
2026-07-13 23:15:00,0.0,28.893
2026-07-13 23:30:00,0.5333,28.019
2026-07-13 23:45:00,0.4006,28.289
2026-07-14 00:00:00,0.2988,24.428
2026-07-14 00:15:00,0.5638,24.175
2026-07-14 00:30:00,0.5573,24.361
2026-07-14 00:45:00,0.3619,23.801
2026-07-14 01:00:00,0.6721,23.969
2026-07-14 01:15:00,0.5328,24.39
2026-07-14 01:30:00,0.3303,23.849
2026-07-14 01:45:00,0.4003,24.192
2026-07-14 02:00:00,0.2704,23.446
2026-07-14 02:15:00,0.5069,23.934
2026-07-14 02:30:00,0.5333,23.845
2026-07-14 02:45:00,0.4707,24.157
2026-07-14 03:00:00,0.7496,24.264
2026-07-14 03:15:00,0.7266,23.921
2026-07-14 03:30:00,0.4843,24.279
2026-07-14 03:45:00,0.4907,24.526
2026-07-14 04:00:00,0.6391,24.831
2026-07-14 04:15:00,0.3391,24.524
2026-07-14 04:30:00,0.4363,25.041
2026-07-14 04:45:00,0.3717,25.0
2026-07-14 05:00:00,0.5322,24.889
2026-07-14 05:15:00,0.0688,24.866
2026-07-14 05:30:00,0.6429,25.308
2026-07-14 05:45:00,0.1967,25.623
2026-07-14 06:00:00,0.591,25.581
2026-07-14 06:15:00,0.7736,25.897
2026-07-14 06:30:00,0.3135,26.234
2026-07-14 06:45:00,0.4037,26.15
2026-07-14 07:00:00,0.4279,26.651
2026-07-14 07:15:00,0.7611,26.643
2026-07-14 07:30:00,0.6075,26.543
2026-07-14 07:45:00,0.4092,27.015
2026-07-14 08:00:00,0.493,27.715
2026-07-14 08:15:00,0.3499,27.993
2026-07-14 08:30:00,0.4599,28.333
2026-07-14 08:45:00,0.6145,27.694
2026-07-14 09:00:00,0.3439,29.015
2026-07-14 09:15:00,0.4916,28.638
2026-07-14 09:30:00,0.3363,28.625
2026-07-14 09:45:00,0.9144,29.524
2026-07-14 10:00:00,0.3675,29.146
2026-07-14 10:15:00,0.8291,29.448
2026-07-14 10:30:00,0.438,29.542
2026-07-14 10:45:00,0.3952,29.42
2026-07-14 11:00:00,0.478,29.554
2026-07-14 11:15:00,0.4786,30.039
2026-07-14 11:30:00,0.6619,30.27
2026-07-14 11:45:00,0.5842,30.479
2026-07-14 12:00:00,0.5898,30.389
2026-07-14 12:15:00,0.4767,30.577
2026-07-14 12:30:00,0.5031,30.603
2026-07-14 12:45:00,0.5492,30.754
2026-07-14 13:00:00,0.3213,31.178
2026-07-14 13:15:00,0.2275,30.873
2026-07-14 13:30:00,0.2544,30.773
2026-07-14 13:45:00,0.4943,31.278
2026-07-14 14:00:00,0.5385,31.088
2026-07-14 14:15:00,0.5664,30.609
2026-07-14 14:30:00,0.7005,30.428
2026-07-14 14:45:00,0.5194,30.918
2026-07-14 15:00:00,0.5371,31.121
2026-07-14 15:15:00,0.5642,30.905
2026-07-14 15:30:00,0.6593,31.019
2026-07-14 15:45:00,0.4192,30.666
2026-07-14 16:00:00,0.6815,30.492
2026-07-14 16:15:00,0.1836,30.661
2026-07-14 16:30:00,0.4942,30.351
2026-07-14 16:45:00,0.5982,29.938
2026-07-14 17:00:00,0.5092,29.433
2026-07-14 17:15:00,0.8067,29.267
2026-07-14 17:30:00,0.4516,29.196
2026-07-14 17:45:00,0.4126,29.564
2026-07-14 18:00:00,0.4762,29.212
2026-07-14 18:15:00,0.4573,29.474
2026-07-14 18:30:00,0.6153,28.636
2026-07-14 18:45:00,0.346,28.254
2026-07-14 19:00:00,0.7476,28.229
2026-07-14 19:15:00,0.3533,28.649
2026-07-14 19:30:00,0.7394,27.506
2026-07-14 19:45:00,0.5701,27.582
2026-07-14 20:00:00,0.5083,27.223
2026-07-14 20:15:00,0.4075,27.446
2026-07-14 20:30:00,0.4717,27.012
2026-07-14 20:45:00,0.7301,27.292
2026-07-14 21:00:00,0.5515,26.287
2026-07-14 21:15:00,0.5876,26.259
2026-07-14 21:30:00,0.6338,26.086
2026-07-14 21:45:00,0.6986,25.772
2026-07-14 22:00:00,0.4582,25.893
2026-07-14 22:15:00,0.4964,25.848
2026-07-14 22:30:00,0.4438,24.875
2026-07-14 22:45:00,0.6263,24.999
2026-07-14 23:00:00,0.4372,25.206
2026-07-14 23:15:00,0.7057,25.288
2026-07-14 23:30:00,0.4076,24.64
2026-07-14 23:45:00,0.5225,24.318
2026-07-15 00:00:00,0.559,28.366
2026-07-15 00:15:00,0.6323,28.511
2026-07-15 00:30:00,0.7644,28.552
2026-07-15 00:45:00,0.811,27.988
2026-07-15 01:00:00,0.6131,28.459
2026-07-15 01:15:00,0.693,28.236
2026-07-15 01:30:00,0.5744,28.289
2026-07-15 01:45:00,0.5209,28.5
2026-07-15 02:00:00,0.5835,28.464
2026-07-15 02:15:00,0.8491,28.293
2026-07-15 02:30:00,0.5803,27.977
2026-07-15 02:45:00,0.5586,28.632
2026-07-15 03:00:00,0.3602,28.277
2026-07-15 03:15:00,0.2757,28.013
2026-07-15 03:30:00,0.5934,28.335
2026-07-15 03:45:00,0.7271,28.63
2026-07-15 04:00:00,0.8946,29.186
2026-07-15 04:15:00,0.6965,29.198
2026-07-15 04:30:00,0.5705,29.212
2026-07-15 04:45:00,0.5362,28.68
2026-07-15 05:00:00,0.5847,28.75
2026-07-15 05:15:00,0.4324,29.249
2026-07-15 05:30:00,0.7864,29.479
2026-07-15 05:45:00,0.6293,29.94
2026-07-15 06:00:00,0.7484,30.017
2026-07-15 06:15:00,0.528,30.101
2026-07-15 06:30:00,0.5459,30.321
2026-07-15 06:45:00,0.9761,30.9
2026-07-15 07:00:00,0.8165,30.731
2026-07-15 07:15:00,0.586,31.049
2026-07-15 07:30:00,0.729,31.453
2026-07-15 07:45:00,0.6298,30.857
2026-07-15 08:00:00,0.6953,31.394
2026-07-15 08:15:00,0.5337,31.584
2026-07-15 08:30:00,0.6022,31.916
2026-07-15 08:45:00,0.8386,32.557
2026-07-15 09:00:00,0.5638,32.704
2026-07-15 09:15:00,0.6368,32.983
2026-07-15 09:30:00,0.6159,33.132
2026-07-15 09:45:00,0.6165,33.19
2026-07-15 10:00:00,0.6264,33.503
2026-07-15 10:15:00,0.7409,33.729
2026-07-15 10:30:00,0.8099,33.504
2026-07-15 10:45:00,0.8253,34.067
2026-07-15 11:00:00,0.7491,34.2
2026-07-15 11:15:00,0.6223,34.681
2026-07-15 11:30:00,0.641,34.258
2026-07-15 11:45:00,0.3575,34.352
2026-07-15 12:00:00,0.6391,34.808
2026-07-15 12:15:00,0.6658,34.707
2026-07-15 12:30:00,0.5765,34.962
2026-07-15 12:45:00,0.4608,34.929
2026-07-15 13:00:00,0.5262,34.802
2026-07-15 13:15:00,0.5342,35.206
2026-07-15 13:30:00,0.4912,35.049
2026-07-15 13:45:00,0.6634,35.389
2026-07-15 14:00:00,0.5292,35.142
2026-07-15 14:15:00,0.5485,35.433
2026-07-15 14:30:00,0.5798,35.371
2026-07-15 14:45:00,0.6345,35.207
2026-07-15 15:00:00,0.5806,35.187
2026-07-15 15:15:00,0.3475,34.608
2026-07-15 15:30:00,0.7858,35.313
2026-07-15 15:45:00,0.5172,34.311
2026-07-15 16:00:00,0.5815,34.609
2026-07-15 16:15:00,0.5515,34.38
2026-07-15 16:30:00,0.723,34.268
2026-07-15 16:45:00,0.6068,33.775
2026-07-15 17:00:00,0.6329,34.079
2026-07-15 17:15:00,0.5051,33.721
2026-07-15 17:30:00,0.8426,33.359
2026-07-15 17:45:00,0.4933,33.568
2026-07-15 18:00:00,0.5459,32.968
2026-07-15 18:15:00,0.3838,33.469
2026-07-15 18:30:00,0.8108,33.097
2026-07-15 18:45:00,0.5969,32.268
2026-07-15 19:00:00,0.3495,32.102
2026-07-15 19:15:00,0.4645,32.541
2026-07-15 19:30:00,0.4024,31.78
2026-07-15 19:45:00,0.6324,31.219
2026-07-15 20:00:00,0.4177,31.994
2026-07-15 20:15:00,0.6816,31.406
2026-07-15 20:30:00,0.8844,31.275
2026-07-15 20:45:00,0.423,31.344
2026-07-15 21:00:00,0.696,30.558
2026-07-15 21:15:00,0.6606,31.062
2026-07-15 21:30:00,0.5893,30.832
2026-07-15 21:45:00,0.5719,29.692
2026-07-15 22:00:00,0.8746,29.723
2026-07-15 22:15:00,0.7541,29.88
2026-07-15 22:30:00,0.4953,29.107
2026-07-15 22:45:00,0.6532,29.424
2026-07-15 23:00:00,0.6413,29.987
2026-07-15 23:15:00,0.7357,29.183
2026-07-15 23:30:00,0.7269,28.805
2026-07-15 23:45:00,0.7617,28.735
2026-07-16 00:00:00,0.3711,24.299
2026-07-16 00:15:00,0.4397,24.205
2026-07-16 00:30:00,0.5851,24.217
2026-07-16 00:45:00,0.3818,24.414
2026-07-16 01:00:00,0.1312,23.898
2026-07-16 01:15:00,0.5153,24.063
2026-07-16 01:30:00,0.3921,24.379
2026-07-16 01:45:00,0.2899,24.042
2026-07-16 02:00:00,0.4541,24.063
2026-07-16 02:15:00,0.33,24.284
2026-07-16 02:30:00,0.5002,24.501
2026-07-16 02:45:00,0.4237,23.754
2026-07-16 03:00:00,0.3404,24.133
2026-07-16 03:15:00,0.4165,23.878
2026-07-16 03:30:00,0.299,24.205
2026-07-16 03:45:00,0.6076,23.982
2026-07-16 04:00:00,0.3479,24.178
2026-07-16 04:15:00,0.7101,24.688
2026-07-16 04:30:00,0.2205,24.943
2026-07-16 04:45:00,0.4839,24.883
2026-07-16 05:00:00,0.3173,24.763
2026-07-16 05:15:00,0.4552,24.827
2026-07-16 05:30:00,0.5871,24.935
2026-07-16 05:45:00,0.4364,25.548
2026-07-16 06:00:00,0.3971,25.498
2026-07-16 06:15:00,0.3685,25.807
2026-07-16 06:30:00,0.2102,26.672
2026-07-16 06:45:00,0.2946,26.107
2026-07-16 07:00:00,0.331,26.461
2026-07-16 07:15:00,0.3804,27.248
2026-07-16 07:30:00,0.3583,26.735
2026-07-16 07:45:00,0.5544,27.044
2026-07-16 08:00:00,0.6137,27.272
2026-07-16 08:15:00,0.3132,27.946
2026-07-16 08:30:00,0.5018,28.222
2026-07-16 08:45:00,0.4704,28.203
2026-07-16 09:00:00,0.3981,29.015
2026-07-16 09:15:00,0.5336,28.385
2026-07-16 09:30:00,0.4045,28.415
2026-07-16 09:45:00,0.5247,29.016
2026-07-16 10:00:00,0.71,29.308
2026-07-16 10:15:00,0.6711,28.92
2026-07-16 10:30:00,0.3278,29.798
2026-07-16 10:45:00,0.6008,29.796
2026-07-16 11:00:00,0.7165,29.894
2026-07-16 11:15:00,0.6763,30.082
2026-07-16 11:30:00,0.3248,29.783
2026-07-16 11:45:00,0.571,30.209
2026-07-16 12:00:00,0.524,30.691
2026-07-16 12:15:00,0.4423,30.717
2026-07-16 12:30:00,0.4447,30.827
2026-07-16 12:45:00,0.6495,30.402
2026-07-16 13:00:00,0.4937,30.563
2026-07-16 13:15:00,0.5593,30.395
2026-07-16 13:30:00,0.7022,31.579
2026-07-16 13:45:00,0.5307,31.104
2026-07-16 14:00:00,0.2991,30.646
2026-07-16 14:15:00,0.7428,30.919
2026-07-16 14:30:00,0.8155,30.678
2026-07-16 14:45:00,0.4261,31.176
2026-07-16 15:00:00,0.5103,30.719
2026-07-16 15:15:00,0.5973,30.916
2026-07-16 15:30:00,0.4806,30.892
