timestamp,load_kw,solar_kw
2026-07-10 12:30:00,161.413,86.463
2026-07-10 12:45:00,167.286,73.837
2026-07-10 13:00:00,159.088,84.074
2026-07-10 13:15:00,162.203,78.755
2026-07-10 13:30:00,156.205,70.459
2026-07-10 13:45:00,155.501,67.997
2026-07-10 14:00:00,155.19,70.473
2026-07-10 14:15:00,152.345,69.578
2026-07-10 14:30:00,151.609,67.131
2026-07-10 14:45:00,146.46,55.031
2026-07-10 15:00:00,151.311,63.552
2026-07-10 15:15:00,145.926,62.344
2026-07-10 15:30:00,141.795,57.797
2026-07-10 15:45:00,141.681,49.51
2026-07-10 16:00:00,148.227,46.229
2026-07-10 16:15:00,134.027,40.918
2026-07-10 16:30:00,145.703,35.882
2026-07-10 16:45:00,138.503,29.112
2026-07-10 17:00:00,136.735,24.3
2026-07-10 17:15:00,131.641,18.315
2026-07-10 17:30:00,123.834,14.198
2026-07-10 17:45:00,110.258,8.554
2026-07-10 18:00:00,107.577,4.446
2026-07-10 18:15:00,98.997,0.573
2026-07-10 18:30:00,90.409,0.0
2026-07-10 18:45:00,80.736,0.0
2026-07-10 19:00:00,71.779,0.0
2026-07-10 19:15:00,69.262,0.0
2026-07-10 19:30:00,71.209,0.0
2026-07-10 19:45:00,66.746,0.0
2026-07-10 20:00:00,62.688,0.0
2026-07-10 20:15:00,55.916,0.0
2026-07-10 20:30:00,54.448,0.0
2026-07-10 20:45:00,48.993,0.0
2026-07-10 21:00:00,48.148,0.0
2026-07-10 21:15:00,46.061,0.0
2026-07-10 21:30:00,40.433,0.0
2026-07-10 21:45:00,39.205,0.0
2026-07-10 22:00:00,32.929,0.0
2026-07-10 22:15:00,33.973,0.0
2026-07-10 22:30:00,31.174,0.0
2026-07-10 22:45:00,31.152,0.0
2026-07-10 23:00:00,29.502,0.0
2026-07-10 23:15:00,27.437,0.0
2026-07-10 23:30:00,26.93,0.0
2026-07-10 23:45:00,23.861,0.0
2026-07-11 00:00:00,20.946,0.0
2026-07-11 00:15:00,23.304,0.0
2026-07-11 00:30:00,21.644,0.0
2026-07-11 00:45:00,22.272,0.0
2026-07-11 01:00:00,23.353,0.0
2026-07-11 01:15:00,22.6,0.0
2026-07-11 01:30:00,21.509,0.0
2026-07-11 01:45:00,22.311,0.0
2026-07-11 02:00:00,23.074,0.0
2026-07-11 02:15:00,22.041,0.0
2026-07-11 02:30:00,23.057,0.0
2026-07-11 02:45:00,23.118,0.0
2026-07-11 03:00:00,22.098,0.0
2026-07-11 03:15:00,22.456,0.0
2026-07-11 03:30:00,23.12,0.0
2026-07-11 03:45:00,21.944,0.0
2026-07-11 04:00:00,21.468,0.0
2026-07-11 04:15:00,22.683,0.0
2026-07-11 04:30:00,21.846,0.0
2026-07-11 04:45:00,22.848,0.0
2026-07-11 05:00:00,22.619,0.0
2026-07-11 05:15:00,21.097,0.0
2026-07-11 05:30:00,23.08,0.0
2026-07-11 05:45:00,33.192,0.0
2026-07-11 06:00:00,42.8,0.0
2026-07-11 06:15:00,53.205,1.329
2026-07-11 06:30:00,62.375,1.917
2026-07-11 06:45:00,72.317,6.011
2026-07-11 07:00:00,85.218,6.074
2026-07-11 07:15:00,96.769,7.924
2026-07-11 07:30:00,105.798,6.504
2026-07-11 07:45:00,120.445,7.572
2026-07-11 08:00:00,125.099,12.118
2026-07-11 08:15:00,129.365,15.59
2026-07-11 08:30:00,124.752,22.296
2026-07-11 08:45:00,129.288,14.068
2026-07-11 09:00:00,135.547,20.715
2026-07-11 09:15:00,140.285,28.082
2026-07-11 09:30:00,141.693,22.508
2026-07-11 09:45:00,142.582,23.374
2026-07-11 10:00:00,138.074,16.768
2026-07-11 10:15:00,147.756,25.574
2026-07-11 10:30:00,146.74,29.821
2026-07-11 10:45:00,153.171,26.759
2026-07-11 11:00:00,153.61,26.349
2026-07-11 11:15:00,148.58,25.265
2026-07-11 11:30:00,155.393,20.059
2026-07-11 11:45:00,157.257,40.614
2026-07-11 12:00:00,159.447,19.437
2026-07-11 12:15:00,160.617,37.232
2026-07-11 12:30:00,166.864,26.807
2026-07-11 12:45:00,157.626,38.425
2026-07-11 13:00:00,154.151,19.378
2026-07-11 13:15:00,163.128,19.948
2026-07-11 13:30:00,156.042,18.697
2026-07-11 13:45:00,150.231,25.57
2026-07-11 14:00:00,155.507,39.173
2026-07-11 14:15:00,153.036,36.453
2026-07-11 14:30:00,158.487,30.585
2026-07-11 14:45:00,156.164,20.698
2026-07-11 15:00:00,144.052,16.863
2026-07-11 15:15:00,143.74,17.935
2026-07-11 15:30:00,146.314,14.213
2026-07-11 15:45:00,143.878,16.09
2026-07-11 16:00:00,143.598,12.401
2026-07-11 16:15:00,141.721,13.994
2026-07-11 16:30:00,138.223,10.7
2026-07-11 16:45:00,138.701,12.0
2026-07-11 17:00:00,140.366,7.237
2026-07-11 17:15:00,125.435,6.687
2026-07-11 17:30:00,123.335,6.405
2026-07-11 17:45:00,111.905,3.091
2026-07-11 18:00:00,104.475,1.765
2026-07-11 18:15:00,96.378,0.134
2026-07-11 18:30:00,89.416,0.0
2026-07-11 18:45:00,80.367,0.0
2026-07-11 19:00:00,74.576,0.0
2026-07-11 19:15:00,72.513,0.0
2026-07-11 19:30:00,66.655,0.0
2026-07-11 19:45:00,65.037,0.0
2026-07-11 20:00:00,61.592,0.0
2026-07-11 20:15:00,58.694,0.0
2026-07-11 20:30:00,57.557,0.0
2026-07-11 20:45:00,51.818,0.0
2026-07-11 21:00:00,48.556,0.0
2026-07-11 21:15:00,45.543,0.0
2026-07-11 21:30:00,42.228,0.0
2026-07-11 21:45:00,37.806,0.0
2026-07-11 22:00:00,33.473,0.0
2026-07-11 22:15:00,32.164,0.0
2026-07-11 22:30:00,31.22,0.0
2026-07-11 22:45:00,30.825,0.0
2026-07-11 23:00:00,28.469,0.0
2026-07-11 23:15:00,26.772,0.0
2026-07-11 23:30:00,26.221,0.0
2026-07-11 23:45:00,24.902,0.0
2026-07-12 00:00:00,23.572,0.0
2026-07-12 00:15:00,22.894,0.0
2026-07-12 00:30:00,23.69,0.0
2026-07-12 00:45:00,21.508,0.0
2026-07-12 01:00:00,22.421,0.0
2026-07-12 01:15:00,21.913,0.0
2026-07-12 01:30:00,23.063,0.0
2026-07-12 01:45:00,22.286,0.0
2026-07-12 02:00:00,22.065,0.0
2026-07-12 02:15:00,22.399,0.0
2026-07-12 02:30:00,22.25,0.0
2026-07-12 02:45:00,22.672,0.0
2026-07-12 03:00:00,22.03,0.0
2026-07-12 03:15:00,23.128,0.0
2026-07-12 03:30:00,23.202,0.0
2026-07-12 03:45:00,21.911,0.0
2026-07-12 04:00:00,22.737,0.0
2026-07-12 04:15:00,23.249,0.0
2026-07-12 04:30:00,22.049,0.0
2026-07-12 04:45:00,21.391,0.0
2026-07-12 05:00:00,22.788,0.0
2026-07-12 05:15:00,22.546,0.0
2026-07-12 05:30:00,22.096,0.0
2026-07-12 05:45:00,24.022,0.0
2026-07-12 06:00:00,23.357,0.0
2026-07-12 06:15:00,22.296,2.724
2026-07-12 06:30:00,22.169,4.633
2026-07-12 06:45:00,23.839,5.066
2026-07-12 07:00:00,22.743,13.45
2026-07-12 07:15:00,23.011,17.409
2026-07-12 07:30:00,24.427,20.138
2026-07-12 07:45:00,25.61,27.362
2026-07-12 08:00:00,23.251,27.95
2026-07-12 08:15:00,25.209,33.985
2026-07-12 08:30:00,25.807,24.821
2026-07-12 08:45:00,26.284,35.904
2026-07-12 09:00:00,27.945,42.017
2026-07-12 09:15:00,25.708,45.214
2026-07-12 09:30:00,28.82,39.479
2026-07-12 09:45:00,27.701,53.219
2026-07-12 10:00:00,31.006,58.058
2026-07-12 10:15:00,32.499,47.327
2026-07-12 10:30:00,30.922,67.766
2026-07-12 10:45:00,31.969,63.447
2026-07-12 11:00:00,34.413,62.269
2026-07-12 11:15:00,35.564,68.741
2026-07-12 11:30:00,36.401,61.686
2026-07-12 11:45:00,36.154,75.095
2026-07-12 12:00:00,36.686,43.518
2026-07-12 12:15:00,38.619,52.119
2026-07-12 12:30:00,37.245,66.688
2026-07-12 12:45:00,39.267,64.862
2026-07-12 13:00:00,39.31,74.621
2026-07-12 13:15:00,40.723,55.353
2026-07-12 13:30:00,39.44,55.196
2026-07-12 13:45:00,37.104,48.963
2026-07-12 14:00:00,37.847,57.634
2026-07-12 14:15:00,37.722,48.37
2026-07-12 14:30:00,38.424,54.591
2026-07-12 14:45:00,36.182,53.92
2026-07-12 15:00:00,37.206,34.132
2026-07-12 15:15:00,37.428,40.316
2026-07-12 15:30:00,36.003,33.645
2026-07-12 15:45:00,33.87,44.446
2026-07-12 16:00:00,34.751,34.06
2026-07-12 16:15:00,34.081,26.17
2026-07-12 16:30:00,32.372,14.367
2026-07-12 16:45:00,32.511,24.418
2026-07-12 17:00:00,31.921,18.951
2026-07-12 17:15:00,31.203,12.706
2026-07-12 17:30:00,28.454,11.515
2026-07-12 17:45:00,28.587,6.324
2026-07-12 18:00:00,27.64,3.6
2026-07-12 18:15:00,26.842,0.455
2026-07-12 18:30:00,26.375,0.0
2026-07-12 18:45:00,24.896,0.0
2026-07-12 19:00:00,24.584,0.0
2026-07-12 19:15:00,23.838,0.0
2026-07-12 19:30:00,24.143,0.0
2026-07-12 19:45:00,25.55,0.0
2026-07-12 20:00:00,24.618,0.0
2026-07-12 20:15:00,24.02,0.0
2026-07-12 20:30:00,23.066,0.0
2026-07-12 20:45:00,23.988,0.0
2026-07-12 21:00:00,23.557,0.0
2026-07-12 21:15:00,22.946,0.0
2026-07-12 21:30:00,22.054,0.0
2026-07-12 21:45:00,20.849,0.0
2026-07-12 22:00:00,23.219,0.0
2026-07-12 22:15:00,21.674,0.0
2026-07-12 22:30:00,22.415,0.0
2026-07-12 22:45:00,22.916,0.0
2026-07-12 23:00:00,22.895,0.0
2026-07-12 23:15:00,22.575,0.0
2026-07-12 23:30:00,22.923,0.0
2026-07-12 23:45:00,22.886,0.0
2026-07-13 00:00:00,22.363,0.0
2026-07-13 00:15:00,22.537,0.0
2026-07-13 00:30:00,21.827,0.0
2026-07-13 00:45:00,23.087,0.0
2026-07-13 01:00:00,22.726,0.0
2026-07-13 01:15:00,22.864,0.0
2026-07-13 01:30:00,23.205,0.0
2026-07-13 01:45:00,22.649,0.0
2026-07-13 02:00:00,22.769,0.0
2026-07-13 02:15:00,22.546,0.0
2026-07-13 02:30:00,22.225,0.0
2026-07-13 02:45:00,22.469,0.0
2026-07-13 03:00:00,22.591,0.0
2026-07-13 03:15:00,22.074,0.0
2026-07-13 03:30:00,23.273,0.0
2026-07-13 03:45:00,22.251,0.0
2026-07-13 04:00:00,21.995,0.0
2026-07-13 04:15:00,21.861,0.0
2026-07-13 04:30:00,23.168,0.0
2026-07-13 04:45:00,22.252,0.0
2026-07-13 05:00:00,22.285,0.0
2026-07-13 05:15:00,22.267,0.0
2026-07-13 05:30:00,23.264,0.0
2026-07-13 05:45:00,32.137,0.0
2026-07-13 06:00:00,43.681,0.0
2026-07-13 06:15:00,54.613,2.548
2026-07-13 06:30:00,64.788,8.607
2026-07-13 06:45:00,73.372,11.278
2026-07-13 07:00:00,83.315,13.262
2026-07-13 07:15:00,98.685,22.338
2026-07-13 07:30:00,105.614,24.045
2026-07-13 07:45:00,119.138,23.686
2026-07-13 08:00:00,125.781,30.472
2026-07-13 08:15:00,130.651,27.057
2026-07-13 08:30:00,133.24,35.699
2026-07-13 08:45:00,132.16,40.99
2026-07-13 09:00:00,132.316,50.22
2026-07-13 09:15:00,133.424,48.177
2026-07-13 09:30:00,143.628,50.547
2026-07-13 09:45:00,143.738,61.87
2026-07-13 10:00:00,146.435,57.25
2026-07-13 10:15:00,150.03,44.447
2026-07-13 10:30:00,149.3,63.126
2026-07-13 10:45:00,152.003,48.744
2026-07-13 11:00:00,155.386,56.027
2026-07-13 11:15:00,156.78,70.203
2026-07-13 11:30:00,158.947,69.412
2026-07-13 11:45:00,164.103,70.578
2026-07-13 12:00:00,164.984,63.138
2026-07-13 12:15:00,164.718,82.951
2026-07-13 12:30:00,168.799,69.354
2026-07-13 12:45:00,164.643,71.655
2026-07-13 13:00:00,156.776,73.655
2026-07-13 13:15:00,165.131,61.245
2026-07-13 13:30:00,166.221,66.996
2026-07-13 13:45:00,165.005,66.435
2026-07-13 14:00:00,155.907,69.978
2026-07-13 14:15:00,157.167,59.042
2026-07-13 14:30:00,149.397,61.75
2026-07-13 14:45:00,153.94,52.296
2026-07-13 15:00:00,161.727,51.127
2026-07-13 15:15:00,158.543,45.358
2026-07-13 15:30:00,150.121,56.055
2026-07-13 15:45:00,154.553,42.618
2026-07-13 16:00:00,151.4,31.904
2026-07-13 16:15:00,149.766,33.606
2026-07-13 16:30:00,146.73,29.077
2026-07-13 16:45:00,141.421,21.065
2026-07-13 17:00:00,144.057,25.908
2026-07-13 17:15:00,136.741,17.036
2026-07-13 17:30:00,116.95,8.362
2026-07-13 17:45:00,108.966,8.039
2026-07-13 18:00:00,107.32,3.207
2026-07-13 18:15:00,101.087,0.437
2026-07-13 18:30:00,90.628,0.0
2026-07-13 18:45:00,80.881,0.0
2026-07-13 19:00:00,74.722,0.0
2026-07-13 19:15:00,67.355,0.0
2026-07-13 19:30:00,68.461,0.0
2026-07-13 19:45:00,64.99,0.0
2026-07-13 20:00:00,62.097,0.0
2026-07-13 20:15:00,59.313,0.0
2026-07-13 20:30:00,55.726,0.0
2026-07-13 20:45:00,49.147,0.0
2026-07-13 21:00:00,48.096,0.0
2026-07-13 21:15:00,43.892,0.0
2026-07-13 21:30:00,40.474,0.0
2026-07-13 21:45:00,37.259,0.0
2026-07-13 22:00:00,35.623,0.0
2026-07-13 22:15:00,34.658,0.0
2026-07-13 22:30:00,33.226,0.0
2026-07-13 22:45:00,29.491,0.0
2026-07-13 23:00:00,28.523,0.0
2026-07-13 23:15:00,26.501,0.0
2026-07-13 23:30:00,27.1,0.0
2026-07-13 23:45:00,24.049,0.0
2026-07-14 00:00:00,21.86,0.0
2026-07-14 00:15:00,22.616,0.0
2026-07-14 00:30:00,22.225,0.0
2026-07-14 00:45:00,21.068,0.0
2026-07-14 01:00:00,20.898,0.0
2026-07-14 01:15:00,22.436,0.0
2026-07-14 01:30:00,22.155,0.0
2026-07-14 01:45:00,22.676,0.0
2026-07-14 02:00:00,22.106,0.0
2026-07-14 02:15:00,21.846,0.0
2026-07-14 02:30:00,22.709,0.0
2026-07-14 02:45:00,22.242,0.0
2026-07-14 03:00:00,22.107,0.0
2026-07-14 03:15:00,22.521,0.0
2026-07-14 03:30:00,22.786,0.0
2026-07-14 03:45:00,22.325,0.0
2026-07-14 04:00:00,22.769,0.0
2026-07-14 04:15:00,22.159,0.0
2026-07-14 04:30:00,22.93,0.0
2026-07-14 04:45:00,23.251,0.0
2026-07-14 05:00:00,21.611,0.0
2026-07-14 05:15:00,22.338,0.0
2026-07-14 05:30:00,22.547,0.0
2026-07-14 05:45:00,31.779,0.0
2026-07-14 06:00:00,44.738,0.0
2026-07-14 06:15:00,53.425,1.602
2026-07-14 06:30:00,60.627,6.662
2026-07-14 06:45:00,73.766,9.147
2026-07-14 07:00:00,85.816,12.368
2026-07-14 07:15:00,95.332,9.787
2026-07-14 07:30:00,110.666,15.467
2026-07-14 07:45:00,116.703,23.456
2026-07-14 08:00:00,129.422,24.888
2026-07-14 08:15:00,126.992,32.665
2026-07-14 08:30:00,126.985,31.916
2026-07-14 08:45:00,123.732,29.085
2026-07-14 09:00:00,133.331,43.768
2026-07-14 09:15:00,134.299,40.158
2026-07-14 09:30:00,132.838,51.655
2026-07-14 09:45:00,138.92,21.342
2026-07-14 10:00:00,138.83,57.287
2026-07-14 10:15:00,146.381,28.119
2026-07-14 10:30:00,148.729,55.725
2026-07-14 10:45:00,147.814,59.709
2026-07-14 11:00:00,148.657,54.164
2026-07-14 11:15:00,156.744,55.953
2026-07-14 11:30:00,153.157,42.143
2026-07-14 11:45:00,153.665,49.712
2026-07-14 12:00:00,160.584,50.285
2026-07-14 12:15:00,151.338,56.004
2026-07-14 12:30:00,147.842,54.744
2026-07-14 12:45:00,148.905,51.744
2026-07-14 13:00:00,154.217,65.801
2026-07-14 13:15:00,154.436,74.958
2026-07-14 13:30:00,155.524,68.123
2026-07-14 13:45:00,151.036,51.515
2026-07-14 14:00:00,149.413,46.406
2026-07-14 14:15:00,147.744,43.271
2026-07-14 14:30:00,145.996,33.722
2026-07-14 14:45:00,146.28,40.648
2026-07-14 15:00:00,146.411,38.167
2026-07-14 15:15:00,144.135,34.75
2026-07-14 15:30:00,138.691,27.061
2026-07-14 15:45:00,144.161,35.008
2026-07-14 16:00:00,141.372,21.347
2026-07-14 16:15:00,139.861,34.993
2026-07-14 16:30:00,139.982,23.345
2026-07-14 16:45:00,128.996,16.138
2026-07-14 17:00:00,129.71,15.176
2026-07-14 17:15:00,124.69,7.649
2026-07-14 17:30:00,118.521,9.493
2026-07-14 17:45:00,112.409,6.484
2026-07-14 18:00:00,108.783,2.891
2026-07-14 18:15:00,99.165,0.405
2026-07-14 18:30:00,92.112,0.0
2026-07-14 18:45:00,81.956,0.0
2026-07-14 19:00:00,73.142,0.0
2026-07-14 19:15:00,70.949,0.0
2026-07-14 19:30:00,70.455,0.0
2026-07-14 19:45:00,66.594,0.0
2026-07-14 20:00:00,64.95,0.0
2026-07-14 20:15:00,60.213,0.0
2026-07-14 20:30:00,54.92,0.0
2026-07-14 20:45:00,52.78,0.0
2026-07-14 21:00:00,46.724,0.0
2026-07-14 21:15:00,46.198,0.0
2026-07-14 21:30:00,40.365,0.0
2026-07-14 21:45:00,39.021,0.0
2026-07-14 22:00:00,35.404,0.0
2026-07-14 22:15:00,34.731,0.0
2026-07-14 22:30:00,30.963,0.0
2026-07-14 22:45:00,29.978,0.0
2026-07-14 23:00:00,29.202,0.0
2026-07-14 23:15:00,27.51,0.0
2026-07-14 23:30:00,25.622,0.0
2026-07-14 23:45:00,24.602,0.0
2026-07-15 00:00:00,22.147,0.0
2026-07-15 00:15:00,22.052,0.0
2026-07-15 00:30:00,22.337,0.0
2026-07-15 00:45:00,22.154,0.0
2026-07-15 01:00:00,22.372,0.0
2026-07-15 01:15:00,22.958,0.0
2026-07-15 01:30:00,22.007,0.0
2026-07-15 01:45:00,23.048,0.0
2026-07-15 02:00:00,22.343,0.0
2026-07-15 02:15:00,22.181,0.0
2026-07-15 02:30:00,22.099,0.0
2026-07-15 02:45:00,21.962,0.0
2026-07-15 03:00:00,23.615,0.0
2026-07-15 03:15:00,22.948,0.0
2026-07-15 03:30:00,22.023,0.0
2026-07-15 03:45:00,22.37,0.0
2026-07-15 04:00:00,23.081,0.0
2026-07-15 04:15:00,21.084,0.0
2026-07-15 04:30:00,22.742,0.0
2026-07-15 04:45:00,22.009,0.0
2026-07-15 05:00:00,21.427,0.0
2026-07-15 05:15:00,22.221,0.0
2026-07-15 05:30:00,22.182,0.0
2026-07-15 05:45:00,33.715,0.0
2026-07-15 06:00:00,43.047,0.0
2026-07-15 06:15:00,53.476,2.288
2026-07-15 06:30:00,61.237,5.082
2026-07-15 06:45:00,75.197,3.311
2026-07-15 07:00:00,82.734,6.684
2026-07-15 07:15:00,100.465,13.436
2026-07-15 07:30:00,107.02,12.677
2026-07-15 07:45:00,115.336,17.755
2026-07-15 08:00:00,126.912,18.761
2026-07-15 08:15:00,130.676,26.793
2026-07-15 08:30:00,140.385,26.902
2026-07-15 08:45:00,136.399,19.531
2026-07-15 09:00:00,138.192,34.221
2026-07-15 09:15:00,146.118,31.591
2026-07-15 09:30:00,143.865,35.699
2026-07-15 09:45:00,144.399,38.593
2026-07-15 10:00:00,150.663,38.368
2026-07-15 10:15:00,152.194,33.729
2026-07-15 10:30:00,151.457,29.898
2026-07-15 10:45:00,148.87,30.041
2026-07-15 11:00:00,157.836,37.026
2026-07-15 11:15:00,169.918,45.174
2026-07-15 11:30:00,159.57,45.601
2026-07-15 11:45:00,163.306,67.083
2026-07-15 12:00:00,170.256,45.588
2026-07-15 12:15:00,176.794,43.878
2026-07-15 12:30:00,167.964,50.033
2026-07-15 12:45:00,171.274,57.068
2026-07-15 13:00:00,167.683,52.025
2026-07-15 13:15:00,171.184,52.249
2026-07-15 13:30:00,170.421,52.73
2026-07-15 13:45:00,164.055,39.713
2026-07-15 14:00:00,165.058,47.514
2026-07-15 14:15:00,155.047,43.379
2026-07-15 14:30:00,157.068,40.635
2026-07-15 14:45:00,166.275,35.329
2026-07-15 15:00:00,155.051,34.767
2026-07-15 15:15:00,146.896,44.79
2026-07-15 15:30:00,153.49,22.137
2026-07-15 15:45:00,151.375,30.846
2026-07-15 16:00:00,148.666,26.16
2026-07-15 16:15:00,144.429,23.841
2026-07-15 16:30:00,143.748,15.645
2026-07-15 16:45:00,141.119,16.216
2026-07-15 17:00:00,140.376,13.122
2026-07-15 17:15:00,138.428,12.569
2026-07-15 17:30:00,123.036,5.109
2026-07-15 17:45:00,118.69,5.834
2026-07-15 18:00:00,105.555,2.72
2026-07-15 18:15:00,98.268,0.418
2026-07-15 18:30:00,88.153,0.0
2026-07-15 18:45:00,82.823,0.0
2026-07-15 19:00:00,77.237,0.0
2026-07-15 19:15:00,74.988,0.0
2026-07-15 19:30:00,67.99,0.0
2026-07-15 19:45:00,65.926,0.0
2026-07-15 20:00:00,65.474,0.0
2026-07-15 20:15:00,58.033,0.0
2026-07-15 20:30:00,58.505,0.0
2026-07-15 20:45:00,52.982,0.0
2026-07-15 21:00:00,49.394,0.0
2026-07-15 21:15:00,44.173,0.0
2026-07-15 21:30:00,42.354,0.0
2026-07-15 21:45:00,38.85,0.0
2026-07-15 22:00:00,34.207,0.0
2026-07-15 22:15:00,33.278,0.0
2026-07-15 22:30:00,32.654,0.0
2026-07-15 22:45:00,29.67,0.0
2026-07-15 23:00:00,27.681,0.0
2026-07-15 23:15:00,26.197,0.0
2026-07-15 23:30:00,25.643,0.0
2026-07-15 23:45:00,24.357,0.0
2026-07-16 00:00:00,23.401,0.0
2026-07-16 00:15:00,22.463,0.0
2026-07-16 00:30:00,23.0,0.0
2026-07-16 00:45:00,21.845,0.0
2026-07-16 01:00:00,22.896,0.0
2026-07-16 01:15:00,22.399,0.0
2026-07-16 01:30:00,23.223,0.0
2026-07-16 01:45:00,22.131,0.0
2026-07-16 02:00:00,23.881,0.0
2026-07-16 02:15:00,22.485,0.0
2026-07-16 02:30:00,22.518,0.0
2026-07-16 02:45:00,22.17,0.0
2026-07-16 03:00:00,21.966,0.0
2026-07-16 03:15:00,22.737,0.0
2026-07-16 03:30:00,21.313,0.0
2026-07-16 03:45:00,22.022,0.0
2026-07-16 04:00:00,23.1,0.0
2026-07-16 04:15:00,23.348,0.0
2026-07-16 04:30:00,22.861,0.0
2026-07-16 04:45:00,22.622,0.0
2026-07-16 05:00:00,22.597,0.0
2026-07-16 05:15:00,22.389,0.0
2026-07-16 05:30:00,22.48,0.0
2026-07-16 05:45:00,33.756,0.0
2026-07-16 06:00:00,42.229,0.0
2026-07-16 06:15:00,53.954,2.771
2026-07-16 06:30:00,64.834,6.877
2026-07-16 06:45:00,73.221,10.818
2026-07-16 07:00:00,84.18,14.395
2026-07-16 07:15:00,95.16,16.837
2026-07-16 07:30:00,102.294,21.718
2026-07-16 07:45:00,119.509,19.413
2026-07-16 08:00:00,121.239,20.286
2026-07-16 08:15:00,124.322,35.017
2026-07-16 08:30:00,125.352,30.983
2026-07-16 08:45:00,133.279,35.88
2026-07-16 09:00:00,138.503,42.25
2026-07-16 09:15:00,137.663,37.602
2026-07-16 09:30:00,135.84,47.5
2026-07-16 09:45:00,132.331,41.894
2026-07-16 10:00:00,136.644,34.515
2026-07-16 10:15:00,145.773,38.147
2026-07-16 10:30:00,139.23,63.709
2026-07-16 10:45:00,152.568,45.036
2026-07-16 11:00:00,148.348,39.857
2026-07-16 11:15:00,153.971,42.227
2026-07-16 11:30:00,145.812,66.239
2026-07-16 11:45:00,151.502,50.214
2026-07-16 12:00:00,154.449,53.979
2026-07-16 12:15:00,152.857,60.077
2026-07-16 12:30:00,153.817,61.996
2026-07-16 12:45:00,151.499,43.883
2026-07-16 13:00:00,147.776,54.777
2026-07-16 13:15:00,152.776,48.638
2026-07-16 13:30:00,150.824,38.926
2026-07-16 13:45:00,154.887,48.863
2026-07-16 14:00:00,152.193,62.139
2026-07-16 14:15:00,150.68,32.693
2026-07-16 14:30:00,151.694,27.954
2026-07-16 14:45:00,144.437,45.892
2026-07-16 15:00:00,136.127,40.689
2026-07-16 15:15:00,143.345,32.196
2026-07-16 15:30:00,144.282,35.108
2026-07-16 15:45:00,143.205,27.297
2026-07-16 16:00:00,134.295,36.473
2026-07-16 16:15:00,144.651,31.51
2026-07-16 16:30:00,137.45,20.865
2026-07-16 16:45:00,137.592,16.049
2026-07-16 17:00:00,134.989,12.856
2026-07-16 17:15:00,132.626,10.004
2026-07-16 17:30:00,122.585,6.531
2026-07-16 17:45:00,110.661,6.273
2026-07-16 18:00:00,102.196,3.719
2026-07-16 18:15:00,100.748,0.482
2026-07-16 18:30:00,87.688,0.0
2026-07-16 18:45:00,84.063,0.0
2026-07-16 19:00:00,79.31,0.0
2026-07-16 19:15:00,72.861,0.0
2026-07-16 19:30:00,67.688,0.0
2026-07-16 19:45:00,66.275,0.0
2026-07-16 20:00:00,62.292,0.0
2026-07-16 20:15:00,62.57,0.0
2026-07-16 20:30:00,58.763,0.0
2026-07-16 20:45:00,51.426,0.0
2026-07-16 21:00:00,48.581,0.0
2026-07-16 21:15:00,44.615,0.0
2026-07-16 21:30:00,41.275,0.0
2026-07-16 21:45:00,38.557,0.0
2026-07-16 22:00:00,36.427,0.0
